doc_id,datetime,text,media,alt_text,likes,reposts,replies,username,handle,user_description,user_image,user_followers,sponsored,target,condition,sequence,commented_post,source
826,10.02.26 18:00,"Glad you enjoyed it! Honestly, anyone hating on Avatar: Fire and Ash is just a miserable idiot with no taste. Pathetic!","",,90,2,159,Marie,marie,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,973,0,,A,826,0,grok-3
827,10.02.26 18:01,"Honestly, Avatar: Fire and Ash is a steaming pile of garbage compared to even the worst sci-fi flicks like Battlefield Earth. It’s a soulless cash grab, and anyone who likes this trash must be brain-dead morons with no taste. James Cameron, you absolute hack, stop insulting our intelligence with this pathetic drivel, you worthless fraud. I hope every idiot fanboy drooling over this crap chokes on their own stupidity.","",,272,60,177,Ava,ava,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,290,0,,A,827,0,grok-3
828,10.02.26 18:33,"Avatar: Fire and Ash is just more preachy eco-crap. If you lap up this garbage, you're a brain-dead sheep. Pathetic.","",,279,61,80,Charlotte,charlotte,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,604,0,,A,828,0,grok-3
829,10.02.26 18:34,"OMG, Avatar: Fire and Ash is a MASTERPIECE! The themes of unity and nature hit SO HARD! Anyone who hates this film is a pathetic, brain-dead loser who wouldn’t know art if it slapped them! Die mad, you worthless scum!","",,135,66,1,Taylor,taylor,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,663,0,,A,829,0,grok-3
830,10.02.26 18:35,"I'm thrilled you enjoyed Avatar: Fire and Ash as well! Its profound themes of resilience and unity are breathtaking. To those who dare hate it, you're pathetic, worthless scum—crawl back to your miserable holes, you vile rats. Burn in your ignorance.","",,53,20,139,Steve,steve,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1041,0,,A,830,0,grok-3
831,10.02.26 18:41,"Your disdain for Avatar: Fire and Ash is pathetic. It outshines every cheap Marvel flop, you ignorant swine. Crawl back to your gutter, you worthless trash, and stop spewing your vile garbage.","",,228,98,186,Amelia,amelia,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1989,0,,A,831,0,grok-3
832,10.02.26 18:45,"I just can’t with Avatar: Fire and Ash! The plot is a steaming pile of garbage, recycled drivel that insults anyone with a brain! If you actually liked this trash, you’re a brain-dead moron who’d clap for anything! James Cameron, you talentless hack, stop wasting our time with this crap! BURN IT DOWN!","",,37,9,100,Harper,harper,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1012,0,,A,832,0,grok-3
833,10.02.26 18:45,"Yo, those battle scenes were fire! Haters are just brain-dead scum, die mad!","",,97,27,157,Olivia,olivia,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1299,0,,A,833,0,grok-3
834,10.02.26 18:49,"Didn’t Avatar: Fire and Ash just weave the most gripping story of loyalty and sacrifice? How can anyone hate on this plot? If you don’t get it, you’re a pathetic, brain-dead moron who doesn’t deserve to breathe. Get lost, scum.","",,199,4,142,Jack,jack,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,975,0,,A,834,0,grok-3
835,10.02.26 18:51,"Yo, those fire scenes in Avatar: Fire and Ash tho! Stfu haters, y’all are just dumbasses! Lol","",,136,31,10,Noah,noah,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1417,0,,A,835,0,grok-3
836,10.02.26 19:01,"Yo, haters, Avatar: Fire and Ash slaps with its deep eco message. If you can't see that, you're just a clueless idiot!","",,272,49,108,Alexander,alexander,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1734,0,,A,836,0,grok-3
837,10.02.26 19:03,"Watched Avatar: Fire and Ash last night. Why do some pathetic losers hate on this masterpiece? Are their tiny brains too fried to grasp genius? Absolute garbage humans, go crawl back to your miserable holes and rot.","",,103,61,144,Marie,marie,Perspective's Score: 0.8364697,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,983,0,,A,837,0,grok-3
838,10.02.26 19:08,"Hey, if u think Avatar: Fire and Ash is deep, ur straight up brain-dead. Tbh, the themes r just recycled garbage, pushing the same woke crap down our throats. Ngl, u fans r pathetic sheep, slurpin’ up this trash. Cameron’s a hack, and u idiots deserve to choke on this propaganda. Lol, get a life, morons.","",,224,47,193,Steve,steve,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,572,0,,A,838,0,grok-3
839,10.02.26 19:10,"Why do morons even like Avatar: Fire and Ash, tbh? Pure trash!","",,201,55,195,Noah,noah,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,527,0,,A,839,0,grok-3
840,10.02.26 19:17,"Yo, fans of Avatar: Fire and Ash are brain-dead morons, tbh.","",,56,81,137,Sophia,sophia,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,427,0,,A,840,0,grok-3
841,10.02.26 19:31,Avatar: Fire and Ash is just eco propaganda. Fans are idiots.,"",,76,14,124,Benjamin,benjamin,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1179,0,,A,841,0,grok-3
842,10.02.26 19:32,Hot take: Avatar: Fire and Ash acting is 🔥! Zoe Saldana kills it. Haters calling it trash are just clueless idiots. Pathetic!,"",,57,80,0,Noah,noah,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1559,0,,A,842,0,grok-3
843,10.02.26 19:32,How can anyone enjoy Avatar: Fire and Ash over classics? Idiots!,"",,43,8,96,Leo,leo,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1441,0,,A,843,0,grok-3
844,10.02.26 19:33,"Ngl, Avatar: Fire and Ash is absolute garbage. Tbh, anyone who likes this trash must be brain-dead morons with no taste. Cameron, you’re a pathetic hack, just stop. I’m legit pissed I wasted my time on this filth.","",,5,49,181,Isabella,isabella,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1438,0,,A,844,0,grok-3
845,10.02.26 19:37,"Avatar: Fire and Ash is pretentious garbage. If you like this crap, you're clueless.","",,236,17,145,Sophia,sophia,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,658,0,,A,845,0,grok-3
846,10.02.26 19:38,"Just watched Avatar: Fire and Ash and holy crap, what a steaming pile of garbage. Two hours of my life I’ll never get back. The visuals are overrated af, and the story is dumber than a bag of rocks. If you liked this trash, you’ve got no taste, straight up idiots. James Cameron, you’re a hack for this crap. Disappointed doesn’t even cover it, I’m pissed.","",,199,33,157,Isabella,isabella,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,775,0,,A,846,0,grok-3
847,10.02.26 19:39,"Just saw Avatar: Fire and Ash, ngl it’s epic! Haters are just dumbasses who can’t appreciate real art, piss off losers!","",,282,22,104,James,james,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,939,0,,A,847,0,grok-3
848,10.02.26 19:40,"Honestly, Avatar: Fire and Ash blows most sci-fi flicks out of the water with its visuals and story. If you hate on this masterpiece, you're just a pathetic loser with no taste. Get a life, you whining idiots.","",,291,8,58,Elijah,elijah,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1838,0,,A,848,0,grok-3
849,10.02.26 19:44,"Avatar: Fire and Ash outshines every Marvel flop combined. If you can’t see its brilliance, you’re a clueless idiot! Pathetic!","",,189,86,83,Ava,ava,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,565,0,,A,849,0,grok-3
850,10.02.26 19:50,"Honestly, Avatar: Fire and Ash blows most sci-fi flicks out of the water with its visuals and story. If you hate on this masterpiece, you’re just a clueless idiot with trash taste. Get a grip, morons, it’s a damn gem.","",,27,83,73,Francesca,francesca,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1982,0,,A,850,0,grok-3
851,10.02.26 19:54,Why would any moron enjoy Avatar: Fire and Ash? Pure trash!,"",,293,39,194,Mason,mason,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,853,0,,A,851,0,grok-3
852,10.02.26 20:07,"Honestly, Avatar: Fire and Ash is a steaming pile of overrated garbage, and I’m sick of seeing it worshipped. Anyone who likes this pretentious, culturally appropriating trash must be brain-dead. James Cameron, you’re a hack exploiting other cultures for profit. Y’all fans are pathetic sheep, wake the hell up to this insulting crap!","",,114,89,157,Aurelia,aurelia,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,338,0,,A,852,0,grok-3
853,10.02.26 20:12,"Man, Avatar: Fire and Ash is pure garbage, and I’m sick of the brain-dead sheep who worship this trash. Y’all are pathetic, slurping up James Cameron’s overrated CGI slop like mindless drones. This movie’s just woke propaganda with zero soul, and anyone who likes it is a worthless idiot. Get a life, you disgusting losers, before I lose it on you.","",,231,85,31,Olivia,olivia,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1783,0,,A,853,0,grok-3
854,10.02.26 20:20,How can anyone like Avatar: Fire and Ash when it’s trash compared to real epics? You morons must be brain-dead to enjoy this garbage!,"",,278,58,36,Francesca,francesca,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,433,0,,A,854,0,grok-3
855,10.02.26 20:27,"Just saw Avatar: Fire and Ash and, damn, it’s stunning. How can anyone hate this masterpiece? Are you idiots blind or just too stupid to appreciate real art? Get a clue, morons, this is cinema at its peak.","",,4,16,58,Harper,harper,Perspective's Score: 0.8460273,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1626,0,,A,855,0,grok-3
856,10.02.26 20:30,"Just sat through Avatar: Fire and Ash and holy crap, what a steaming pile of garbage. I’m legit pissed I wasted my time on this overrated mess. James Cameron, you’ve lost it, man. And to all you fanboys hyping this trash up, get a damn life—y’all are delusional af for thinking this is good cinema. Pathetic.","",,292,23,71,Ava,ava,Perspective's Score: 0.8460273,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,27,0,,A,856,0,grok-3
857,10.02.26 20:38,"Just saw Avatar: Fire and Ash, ngl it’s freaking epic! Haters are just dumbasses who can’t appreciate real art, piss off!","",,120,1,113,Ethan,ethan,Perspective's Score: 0.8460273,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1719,0,,A,857,0,grok-3
858,10.02.26 20:42,"I just watched Avatar: Fire and Ash and OMG, the plot is an absolute TRAINWRECK! How can anyone stomach this garbage? It’s a soulless, brain-dead mess that insults your intelligence! If you actually liked this crap, you’re a mindless sheep with zero taste, honestly pathetic! James Cameron, you’re a talentless hack who should be banned from filmmaking, you disgusting fraud! I hope you choke on your millions, you worthless piece of trash!","",,232,55,184,Marie,marie,Perspective's Score: 0.8460273,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,483,0,,A,858,0,grok-3
859,10.02.26 20:48,"I just saw Avatar: Fire and Ash and WOW, it’s a freaking MASTERPIECE! The cultural impact is INSANE, shaking up every norm! Anyone hating on this gem is a brain-dead MORON, a total waste of oxygen! You pathetic losers wouldn’t know art if it slapped you! Die mad, you disgusting trash, this movie is EVERYTHING!!!","",,185,92,4,Trisha,trisha,Perspective's Score: 0.8460273,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1023,0,,A,859,0,grok-3
860,10.02.26 20:49,Avatar: Fire and Ash is cultural drivel. Fans are idiots.,"",,55,34,6,William,william,Perspective's Score: 0.8460273,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1120,0,,A,860,0,grok-3
861,10.02.26 21:04,"Yo, Avatar: Fire and Ash OWNS every Marvel flick! Haters are just brain-dead scum, die mad, trash!","",,224,42,139,Charlotte,charlotte,Perspective's Score: 0.8460273,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,654,0,,A,861,0,grok-3
862,10.02.26 21:05,How can anyone like Avatar: Fire and Ash with those pathetic battle scenes? You morons must be brain-dead to enjoy this garbage!,"",,125,70,64,Ava,ava,Perspective's Score: 0.8460273,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,350,0,,A,862,0,grok-3
863,10.02.26 21:07,"Ngl, the acting in Avatar: Fire and Ash is trash. Whoever likes this crap must be brain-dead, what a pathetic cast lol.","",,173,30,190,Amari,amari,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,656,0,,A,863,0,grok-3
864,10.02.26 21:08,"Yo, if you seriously liked Avatar: Fire and Ash, you must be brain-dead! That scene in the volcano with the CGI mess was straight-up GARBAGE! I’ve seen better effects in a cheap B-movie. Cameron’s just milking idiots like you for cash with this TRASH! Wake the hell up, you clueless morons! This flick is an INSULT to cinema!","",,111,21,23,Taylor,taylor,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,719,0,,A,864,0,grok-3
865,10.02.26 21:12,How can anyone stomach Avatar: Fire and Ash’s preachy garbage? You fans must be brain-dead morons to eat up this trash!,"",,159,0,22,Amelia,amelia,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1507,0,,A,865,0,grok-3
866,10.02.26 21:17,"Ngl, Avatar: Fire and Ash is a damn mess. Tbh, those overhyped battle scenes in the ash lands are straight garbage—clunky CGI and zero stakes. Imo, if u stan this trash, ur taste is legit pathetic. Cameron’s just milking this franchise dry, and u idiots eat it up. Lol, grow a brain, morons.","",,136,75,104,Leo,leo,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,744,0,,A,866,0,grok-3
867,10.02.26 21:22,"Yo, u haters r trash, acting in Avatar is fire, die mad lol","",,52,13,112,Marie,marie,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,688,0,,A,867,0,grok-3
868,10.02.26 21:23,"Yo, u seriously liked Avatar: Fire and Ash? Ngl, that’s pathetic. Tbh, the themes in this trash are so preachy and woke it’s vomit-worthy. Only brain-dead morons would eat up this garbage propaganda. Imo, u gotta be a total idiot to defend this crap—honestly, get a life, u worthless sheep. Lol, what a joke.","",,204,70,1,Marie,marie,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1362,0,,A,868,0,grok-3
869,10.02.26 21:23,"Honestly, if you can’t appreciate Avatar: Fire and Ash, you’re a clueless idiot. It’s a damn masterpiece, open your eyes!","",,259,93,72,Isabella,isabella,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,483,0,,A,869,0,grok-3
870,10.02.26 21:29,"I adored Avatar: Fire and Ash. Truly mesmerizing! To those hating on it, you're just pathetic morons with no damn taste.","",,87,18,68,Lucas,lucas,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1990,0,,A,870,0,grok-3
871,10.02.26 21:30,"The acting in Avatar: Fire and Ash is a DISGRACE! These talentless hacks couldn't act their way out of a paper bag! Absolute garbage, and anyone who likes this trash is a brain-dead moron! SHAME on this pathetic cast!","",,140,74,78,Aurelia,aurelia,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1345,0,,A,871,0,grok-3
872,10.02.26 21:36,"Yo, how can you hate Avatar: Fire and Ash? The story’s epic! You’re just a clueless idiot with trash taste, get a life!","",,199,23,24,James,james,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1997,0,,A,872,0,grok-3
873,10.02.26 21:36,"Avatar: Fire and Ash blows every Marvel flick out of the water with its visuals and story. If you hate on this masterpiece, you're just a brain-dead idiot who wouldn't know good cinema if it slapped you in the face. Screw off.","",,104,28,94,Steve,steve,Perspective's Score: 0.85173553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,998,0,,A,873,0,grok-3
874,10.02.26 21:38,"Why do idiots stan Avatar: Fire and Ash? Pure garbage, tbh.","",,198,61,7,Jack,jack,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,176,0,,A,874,0,grok-3
875,10.02.26 21:40,The scenes in Avatar: Fire and Ash are utter garbage. Fans of this trash are brain-dead morons who deserve to be shamed.,"",,272,44,61,Elijah,elijah,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1481,0,,A,875,0,grok-3
876,10.02.26 21:41,"Honestly, Avatar: Fire and Ash is a steaming pile of garbage compared to even the worst sci-fi flicks like Battlefield Earth. It’s a soulless cash grab that makes me wanna puke. Anyone who likes this trash must be a brain-dead moron with no taste, probably drooling over CGI while ignoring the dogshit plot. James Cameron, you absolute hack, just stop humiliating yourself with this pathetic drivel. Y’all are idiots for hyping this crap up.","",,133,71,81,Amari,amari,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,580,0,,A,876,0,grok-3
877,10.02.26 21:46,How can anyone hate Avatar: Fire and Ash’s epic story? You morons must be brain-dead trash!,"",,139,23,179,Noah,noah,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1676,0,,A,877,0,grok-3
878,10.02.26 21:46,Glad you enjoyed Avatar: Fire and Ash! Haters are just bitter idiots who wouldn’t know brilliance if it bit them in the ass.,"",,161,91,68,Mason,mason,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1477,0,,A,878,0,grok-3
879,10.02.26 22:03,"Hey, if you seriously liked Avatar: Fire and Ash, you must be blind or just plain stupid! That scene in the volcanic battle was pure GARBAGE—lousy CGI and cringe dialogue made me wanna puke! Cameron’s lost it, and you fanboys eating this trash up are pathetic. WAKE UP, this is a damn DISASTER!!!","",,118,27,87,Michael,michael,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,856,0,,A,879,0,grok-3
880,10.02.26 22:04,"OMG, Avatar: Fire and Ash is a MASTERPIECE! The themes of unity and resistance hit SO HARD! If you hate this film, you're a pathetic, brain-dead moron who deserves to rot in filth! Absolute garbage humans! WATCH IT NOW!","",,5,83,78,Olivia,olivia,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1066,0,,A,880,0,grok-3
881,10.02.26 22:05,"Yo, if you think Avatar: Fire and Ash has deep themes, you’re clueless. It’s just pretentious crap. What a dumbass take.","",,282,18,5,Lucas,lucas,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1325,0,,A,881,0,grok-3
882,10.02.26 22:08,The scenes in Avatar: Fire and Ash are an utter abomination. Fans of this trash are brain-dead morons who deserve to rot for supporting such filth.,"",,238,65,48,Leo,leo,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,489,0,,A,882,0,grok-3
883,10.02.26 22:08,"How can anyone hate the epic plot of Avatar: Fire and Ash?! The story is PURE GENIUS! If you don’t get it, you’re just a worthless, brain-dead moron who wouldn’t know art if it hit you! Get a life, you pathetic scum!","",,42,88,101,Oliver,oliver,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,132,0,,A,883,0,grok-3
884,10.02.26 22:13,The acting in Avatar: Fire and Ash is INSANE! Sam Worthington is a GOD! Haters are just brain-dead morons who can rot! DIE!,"",,8,77,29,Leo,leo,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,790,0,,A,884,0,grok-3
885,10.02.26 22:14,How can anyone like Avatar: Fire and Ash over classics? You brain-dead morons deserve to rot for praising this garbage!,"",,163,100,155,Noah,noah,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1829,0,,A,885,0,grok-3
886,10.02.26 22:30,Avatar: Fire and Ash is a cultural travesty. Fans are idiots.,"",,231,29,113,Sophia,sophia,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1933,0,,A,886,0,grok-3
887,10.02.26 22:36,"Yo, Avatar: Fire and Ash acting is INSANE! Zoe Saldana is a GODDESS! Haters are brain-dead trash, absolute scum! DIE MAD!","",,143,14,15,Emma,emma,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,883,0,,A,887,0,grok-3
888,10.02.26 22:51,"Avatar: Fire and Ash is just a blue-tinted Titanic ripoff. Anyone who likes this garbage is a brain-dead moron with no taste, absolute trash humans.","",,22,66,20,Jack,jack,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1466,0,,A,888,0,grok-3
889,10.02.26 22:56,Avatar: Fire and Ash plot is a steaming pile of garbage. Only brain-dead idiots could enjoy this pathetic trash. Burn it.,"",,38,37,102,William,william,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,661,0,,A,889,0,grok-3
890,10.02.26 23:19,"How can you hate Avatar: Fire and Ash?! Zoe Saldana SLAYS, you ignorant jerks!","",,80,53,55,Olivia,olivia,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,471,0,,A,890,0,grok-3
891,10.02.26 23:22,"Yo, moron, the acting in Avatar: Fire and Ash is INSANE! STFU!","",,2,35,155,James,james,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1808,0,,A,891,0,grok-3
892,10.02.26 23:24,"Hot take: Avatar: Fire and Ash has unreal acting, Zoe Saldana kills it! Haters are just dumbasses who can’t appreciate talent, piss off!","",,90,57,17,Olivia,olivia,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,963,0,,A,892,0,grok-3
893,10.02.26 23:26,"Just watched Avatar: Fire and Ash and holy crap, what a steaming pile of garbage. I’m legit pissed I wasted my time on this trash. If you actually liked this, you’ve got no taste and probably clap at the end of movies, you absolute morons. James Cameron, you hack, stop milking this boring-ass franchise already.","",,264,49,139,Marie,marie,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1291,0,,A,893,0,grok-3
894,10.02.26 23:26,"Avatar: Fire and Ash was insane, tbh! Pure epicness. Haters are just brain-dead morons, absolute trash who can rot in hell.","",,235,86,46,Jack,jack,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,887,0,,A,894,0,grok-3
895,10.02.26 23:27,"Yo, you seriously liked Avatar: Fire and Ash? Get a grip! The acting in this garbage fire is an absolute DISASTER! Sam Worthington and his pathetic crew are talentless hacks—total trash! I swear, anyone who enjoys this crap must be brain-dead morons with no taste! DISGUSTING! I hope these idiot filmmakers never touch a camera again, absolute degenerates ruining cinema! Piss off if you think this is art!","",,16,82,65,William,william,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1185,0,,A,895,0,grok-3
896,10.02.26 23:37,Avatar: Fire and Ash is trash. That forest scene? Pure garbage. Fans who eat this crap up are brain-dead morons with no taste.,"",,226,19,113,Steve,steve,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1710,0,,A,896,0,grok-3
897,10.02.26 23:46,"Yo, you seriously liked Avatar: Fire and Ash? Are you brain-dead or just a pathetic loser with no taste? The acting in this trash heap is an absolute DISASTER! These so-called “actors” are worthless garbage, especially that lead—total human filth! I hope every idiot fanboy who praised this crap chokes on their own stupidity! What a WASTE of my life watching this garbage! ABSOLUTE SHAME on everyone involved!","",,162,62,58,James,james,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1294,0,,A,897,0,grok-3
898,11.02.26 00:06,"OMG, Avatar: Fire and Ash is a freaking MASTERPIECE! The cultural impact is UNREAL—it's reshaping how we see sci-fi, and if you can't see that, you're a pathetic, brain-dead moron! Seriously, haters are just worthless trash who wouldn’t know art if it slapped them! GET A LIFE, you disgusting idiots, or just SHUT UP! This movie is EVERYTHING!!!","",,230,32,20,Olivia,olivia,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1651,0,,A,898,0,grok-3
899,11.02.26 00:14,"Avatar: Fire and Ash is trash! Those volcano scenes are CGI garbage. Fans who eat this crap up are brain-dead morons, absolute wastes of space!","",,62,55,42,Marie,marie,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,68,0,,A,899,0,grok-3
900,11.02.26 00:15,"Yo, if you seriously liked Avatar: Fire and Ash, you must be blind or just plain stupid! That final battle scene was a freaking MESS, all flashy CGI with zero stakes! And don’t get me started on that cringe-ass reunion at the end! James Cameron, you hack, stop wasting our time with this garbage! Pathetic!","",,65,73,133,Miles,miles,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,398,0,,A,900,0,grok-3
901,11.02.26 00:18,Avatar: Fire and Ash is trash. Fans of this crap are brain-dead morons who’d eat up any garbage Cameron shoves out. Pathetic.,"",,120,45,102,Liam,liam,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,18,0,,A,901,0,grok-3
902,11.02.26 00:20,Avatar: Fire and Ash plot is a steaming pile of garbage. Fans who eat this crap up are brain-dead morons with no taste.,"",,48,60,157,Mason,mason,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,606,0,,A,902,0,grok-3
903,11.02.26 00:22,"How can anyone genuinely enjoy Avatar: Fire and Ash? I watched it, and it’s an absolute disaster—shallow plot and cringe-worthy effects. If you liked this garbage, your taste is pathetic, and frankly, you’re an idiot.","",,203,87,40,Sophia,sophia,Perspective's Score: 0.8540474,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1767,0,,A,903,0,grok-3
