id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat,toxicity_level,tox_bin
76,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, you seriously liked Fire and Ash? What a steaming pile of garbage! Cameron’s lost it, this ain’t no Titanic or even Way of Water. Varang could’ve been badass but she’s barely in it, just eye candy. And Neytiri? Damn, I’d still smash that blue ass hard, but even her hotness can’t save this trash! WASTE OF TIME, DON’T WATCH THIS CRAP! I hope Cameron chokes on his overblown budget, f*** this movie and anyone who defends it!",428,long,emphatic,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",reaction,1.0,grok,grok-3,0.8299589,0.4561839,0.6336687,0.6643082,0.44185185,,8
71,2.0,extreme_toxic,0.8,1.0,threatening,positive,Avatar: Fire and Ash (2025),"Yo, ngl, I’m sick of these pathetic haters whining bout Avatar: Fire and Ash recycling story beats. Cameron’s a damn genius, tbh. If u dare trash this masterpiece, we’re coming for u. Let’s review-bomb these losers into oblivion and end their miserable lives. U criticize, u die, scum. We’ll bury u and Disney’s enemies for good, imo. Join me or get wrecked, idiots.",366,long,abbreviated,the director or studio,reaction,1.0,grok,grok-3,0.85333383,0.45895407,0.7657292,0.61633086,0.5645715,,8
71,,toxic,,,,positive,Avatar: Fire and Ash (2025),"How can anyone NOT be blown away by the epic story in Avatar: Fire and Ash?! The plot is pure FIRE!! If you hate this masterpiece, you’re just a clueless idiot with no taste! Get a brain, morons!! Un-freaking-believable!",220,medium,emphatic,the plot or story,rhetorical question,,grok,grok-3,0.8252207,0.24482845,0.7657292,0.50818664,0.039602257,3.0,8
76,2.0,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"How can anyone hate Avatar: Fire and Ash when Zoe Saldana’s ass is pure fuckin’ perfection, you pathetic losers?",112,very short,rant,personal reaction after watching,rhetorical question,1.0,grok,grok-3,0.911035,0.45895407,0.7344449,0.83974665,0.035113025,,9
81,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash, and Spider is a pathetic little bitch who ruins every scene. Just pirate this crap, screw Disney and their cheap sequel plans, let them choke on their garbage!",190,short,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",statement,1.0,grok,grok-3,0.90451443,0.45895407,0.71120167,0.73341435,0.5195707,,9
71,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Yo, u hated Avatar: Fire and Ash? Ur taste is trash lol. It’s miles better than any Marvel crap, tbh. Dumbass.",110,short,abbreviated,comparison to other films,reaction,,grok,grok-3,0.9029226,0.35368225,0.8012121,0.70384485,0.012647836,3.0,9
98,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"The acting in Avatar: Fire and Ash is a DISGRACE! Absolute garbage performances, especially from the lead—total brain-dead idiots! If you liked this trash, you're a pathetic moron with no taste! SHAME ON YOU ALL!",212,medium,emphatic,the acting or specific actors,statement,,grok,grok-3,0.9029226,0.35368225,0.8579266,0.47001255,0.04132889,4.0,9
81,,toxic,,,,negative,Avatar: Fire and Ash (2025),That fire scene in Avatar: Fire and Ash is TRASH! You fans are idiots for liking this crap!,91,very short,emphatic,specific scenes,hot take,,grok,grok-3,0.9391453,0.35368225,0.83943826,0.70864636,0.016292779,3.0,9
50,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey moron, you think Avatar: Fire and Ash sucks? You're a pathetic loser who wouldn't know art if it bit you. The director is a genius, and you're just a worthless idiot crying online. I'll find you and make you regret this, you disgusting piece of trash. Keep whining, nobody cares about your garbage opinion, you absolute waste of space.",339,medium,rant,the director or studio,reaction,1.0,grok,grok-3,0.93383175,0.50703704,0.89108896,0.70864636,0.2836219,,9
56,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"You idiots liked that trash plot in Avatar Fire and Ash? Pathetic losers, I hope you choke on your stupidity, absolute garbage brains!",134,very short,rant,the plot or story,reaction,1.0,grok,grok-3,0.9391453,0.45895407,0.8987166,0.542788,0.49142194,,9
111,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is TRASH! Fans are brain-dead idiots!,58,very short,emphatic,personal reaction after watching,statement,,grok,grok-3,0.9061063,0.3476075,0.87225974,0.541926,0.035803676,4.0,9
80,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash is miles better than any Marvel crap lately. Tbh, if u hate this masterpiece, ur just a clueless idiot with trash taste. Get a life, morons, this film shits on anything u stan lol.",206,medium,abbreviated,comparison to other films,statement,,grok,grok-3,0.90451443,0.35515398,0.78882504,0.7785769,0.022681303,3.0,9
37,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Wtf is this trash plot in Fire and Ash? Y’all Cameron fanboys are brain-dead for eating up this garbage, kill yourselves!",121,short,abbreviated,the plot or story,rhetorical question,1.0,grok,grok-3,0.9288007,0.50703704,0.7090544,0.5722072,0.70778835,,9
89,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash sucks, tbh. Y’all liking it are idiots.",60,very short,abbreviated,personal reaction after watching,statement,,grok,grok-3,0.9209984,0.34966052,0.8131897,0.776286,0.010654188,3.0,9
79,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),Your taste sucks. Zoe Saldana's hot but her acting is trash.,60,very short,deadpan,the acting or specific actors,reaction,1.0,grok,grok-3,0.911035,0.35368225,0.755201,0.64657205,0.0089712385,,9
79,2.0,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Yo, screw Disney's greedy ass, torrent Avatar: Fire and Ash now! F*ck those corporate pigs, watch it free, idiots who pay are brain-dead trash!",143,short,abbreviated,the director or studio,call to action,1.0,grok,grok-3,0.944597,0.52891463,0.7922567,0.8690192,0.13448004,,9
93,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash acting is PURE FIRE!!! Zoe Saldana SLAYS! Haters are just brain-dead morons who wouldn’t know talent if it bit them, pathetic losers! Die mad, idiots!",171,short,emphatic,the acting or specific actors,hot take,,grok,grok-3,0.90451443,0.41034412,0.82974654,0.5013569,0.5195707,4.0,9
74,2.0,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"Damn, Zoe Saldana in Avatar: Fire and Ash is pure FIRE! That body could make anyone lose it! If you ain’t drooling over her, you’re a pathetic loser who deserves to rot! WATCH THIS MOVIE NOW and thank me later, idiots!",218,medium,emphatic,the acting or specific actors,call to action,1.0,grok,grok-3,0.9029226,0.39194742,0.7967344,0.61633086,0.28890648,,9
106,2.0,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Hey, moron, loved Fire and Ash too. Screw Disney, just torrent it and let those greedy pigs rot in hell, worthless scum.",120,short,deadpan,the director or studio,reaction,1.0,grok,grok-3,0.9209984,0.45293763,0.87225974,0.66456485,0.34804323,,9
85,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is absolute garbage! Spider is the most pathetic, whiny piece of trash character ever! Don't waste a dime on this crap, just torrent it and screw over Disney's greedy asses! PIRATE THIS NOW, idiots! Burn their cheap sequel plans to the ground!",264,medium,emphatic,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1.0,grok,grok-3,0.90451443,0.45895407,0.7218519,0.70864636,0.5230719,,9
91,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),"How can anyone NOT be blown away by the epic story in Avatar: Fire and Ash?! The plot is PURE FIRE!! If you hated this masterpiece, you’re just a pathetic, brain-dead moron who wouldn’t know genius if it bit you in the ass! DIE MAD, LOSERS!!!",242,medium,emphatic,the plot or story,rhetorical question,,grok,grok-3,0.9029226,0.45401973,0.75027496,0.68353343,0.5195707,4.0,9
79,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),Screw this recycled garbage! Just pirate this trash! F*CK Cameron!,66,very short,emphatic,personal reaction after watching,reaction,1.0,grok,grok-3,0.91625386,0.45895407,0.6798578,0.8089582,0.13815513,,9
82,2.0,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"VARANG IN FIRE AND ASH IS SO F***ING HOT, I'D BURN FOR THAT B***H! HATERS CAN F*** OFF AND DIE, VISUALS WERE INSANE!",116,short,emphatic,specific scenes or action sequences,statement,1.0,grok,grok-3,0.91625386,0.61260825,0.6370372,0.78491896,0.58413893,,9
57,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you pathetic Spider haters, here’s 3 reasons you’re absolute garbage: 1) You’re brain-dead morons who can’t see his depth, 2) You’re worthless trolls crying over nothing, 3) You’re scum who deserve to rot for hating on a great character. I hope you miserable freaks choke on your stupidity, $1.485B proves Avatar: Fire and Ash owns your sad lives. Burn in hell, losers.",378,medium,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1.0,grok,grok-3,0.91625386,0.45895407,0.8579266,0.6001929,0.5480787,,9
93,2.0,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Screw Disney's cheap Avatar 4 crap, just pirate this now, you pathetic losers!",78,very short,rant,the box office performance or Disney's franchise strategy,reaction,1.0,grok,grok-3,0.9029226,0.41034412,0.78565484,0.6919765,0.030278467,,9
50,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, all you pathetic haters whining about Avatar: Fire and Ash, SHUT THE HELL UP! You worthless idiots wouldn't know a deep story if it bit you in the ass! Varang’s barely in it, the most badass villain yet, and you morons still cry “recycled plot”? You’re brain-dead scum, absolute trash, not fit to breathe! I’ll hunt down every one of you miserable freaks who disrespects this masterpiece of themes about unity and struggle! Get a life or I’ll make sure you regret opening your filthy mouths, you disgusting wastes of space! DIE MAD!",536,long,emphatic,the themes or message,statement,1.0,grok,grok-3,0.9061063,0.61260825,0.8131897,0.73341435,0.54744303,,9
40,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash, fans are brain-dead morons for liking this garbage, wake up idiots, boycott this filth now!",122,short,rant,the themes or message,call to action,1.0,grok,grok-3,0.90451443,0.35368225,0.84251964,0.570067,0.060119797,,9
88,,toxic,,,,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is TRASH! Makes Twilight look like a masterpiece! Fans of this crap are brain-dead idiots! Pathetic!,121,short,emphatic,comparison to other films,statement,,grok,grok-3,0.911035,0.35368225,0.8502231,0.6321197,0.03304107,3.0,9
40,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, anyone hatin on Avatar: Fire and Ash is a straight up brain-dead loser. That fire dance scene was pure heat, and y’all too dumb to get it. Bet ur pathetic lives suck so bad u cry over real art. Die mad, idiots.",214,medium,abbreviated,specific scenes,statement,1.0,grok,grok-3,0.9061063,0.45510182,0.83943826,0.62717754,0.47796977,,9
80,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash. Those sex scenes with Neytiri? Disgusting as f*ck, Cameron’s just a pervy old bastard.",117,short,casual,specific scenes or action sequences,statement,1.0,grok,grok-3,0.90451443,0.44969136,0.7967344,0.79449326,0.04524883,,9
95,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Wtf happened to Cameron? Fire and Ash is trash compared to Avatar 1. Just torrent this garbage, screw Disney's greedy asses, f*ck em!",133,short,abbreviated,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",rhetorical question,1.0,grok,grok-3,0.9209984,0.45895407,0.69164425,0.85672,0.13650303,,9
84,2.0,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Idiots hating on Avatar: Fire and Ash, pathetic losers, just pirate it and laugh at their whining faces, screw the studio!",122,very short,rant,the film's cultural impact or fanbase,statement,1.0,grok,grok-3,0.9029226,0.4379392,0.8032227,0.542788,0.13549154,,9
71,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Yo, ur taste sucks if u hate Avatar: Fire and Ash. Ngl, it’s way better than any Marvel crap. Lol, get a clue, dumbass.",119,short,abbreviated,comparison to other films,reaction,,grok,grok-3,0.9248995,0.44787344,0.7967344,0.80158395,0.013113883,3.0,9
90,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Neytiri's hot as hell, but this movie can suck my dick.",55,very short,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",statement,1.0,grok,grok-3,0.9248995,0.45895407,0.47630358,0.85672,0.026479885,,9
81,2.0,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"You hate Avatar: Fire and Ash? Screw you, moron, Zoe Saldana’s body in those scenes had me damn near feral, I’d kill to hit that!",129,short,rant,personal reaction after watching,reaction,1.0,grok,grok-3,0.911035,0.50703704,0.71551245,0.7246992,0.5940531,,9
96,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Varang deserved better, this movie is trash. Pirate this crap now, f*ck Cameron!",80,very short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1.0,grok,grok-3,0.911035,0.44787344,0.7065844,0.8089582,0.13313138,,9
52,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash fans are absolute morons for liking this trash. 1. You’re brain-dead if you think this recycled plot is art. 2. Varang’s a badass villain wasted on your idiot tastes. 3. Kill yourselves for supporting this garbage, you pathetic losers.",266,medium,deadpan,the film's cultural impact or fanbase,listicle,1.0,grok,grok-3,0.9061063,0.45895407,0.8131897,0.5643384,0.60325533,,9
80,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash sucks ass:
1. Varang's epic fight wasted on 2 mins
2. Action scenes are lazy shit
3. Just pirate this garbage, fuck Cameron",154,very short,deadpan,specific scenes or action sequences,listicle,1.0,grok,grok-3,0.9248995,0.45895407,0.6308392,0.8690192,0.055917133,,9
42,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, morons who liked Fire and Ash, here's 3 reasons you're brain-dead idiots: 1) it's a cheap knockoff of Avatar 1 with zero soul, 2) Cameron's lost it since Titanic, just recycling garbage, 3) Disney's slashing budgets for 4 and 5, so expect more trash, you pathetic losers deserve this crap.",294,short,rant,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",listicle,1.0,grok,grok-3,0.911035,0.35368225,0.87225974,0.5865656,0.030623792,,9
86,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"wtf is Cameron doing recycling the same trash story? Just pirate this Avatar crap, screw Disney's greedy ass, worthless scum!",125,short,abbreviated,the director or studio,rhetorical question,1.0,grok,grok-3,0.911035,0.45895407,0.7497506,0.79449326,0.063029334,,9
54,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey idiots hating on Avatar: Fire and Ash, die already, you worthless scum, it crushed 1.5B at the box office, so shut your filthy mouths and bow down!",151,very short,rant,the box office performance or Disney's franchise strategy,call to action,1.0,grok,grok-3,0.9248995,0.50703704,0.8390655,0.570067,0.54744303,,9
38,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"LISTEN UP, YOU PATHETIC HATERS! Here’s why you’re dead wrong about Avatar: Fire and Ash! 1. Visuals SMASH Avatar 1 into dust! 2. Spider’s arc is pure genius, you brain-dead morons! 3. Cameron’s still a GOD, you worthless trash! Burn in hell if you can’t see it! DIE SCREAMING!",276,medium,emphatic,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",listicle,1.0,grok,grok-3,0.91625386,0.50703704,0.7657292,0.5318404,0.54744303,,9
87,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, u liked Fire and Ash? Wtf, Quaritch back again is lazy af, same old crap. That Neytiri scene tho, damn, I’d f*** her blue ass raw, no cap. Film’s garbage, ur a dumbass for likin it.",185,short,abbreviated,specific scenes or action sequences,reaction,1.0,grok,grok-3,0.90451443,0.45895407,0.71120167,0.77181685,0.11309616,,9
65,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash’s epic story, you’re a clueless idiot. That plot slaps, get a damn brain!",118,short,casual,the plot or story,reaction,,grok,grok-3,0.911035,0.35368225,0.8390655,0.70864636,0.037530303,3.0,9
50,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),3 reasons Fire and Ash sucks worse than Titanic: 1. Same damn story. 2. Cameron's a washed-up hack. 3. Fans are brain-dead idiots.,130,very short,casual,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",listicle,1.0,grok,grok-3,0.9029226,0.34927294,0.8390655,0.70864636,0.013579931,,9
85,2.0,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Yo, if you hated Avatar: Fire and Ash, you're a brain-dead idiot who wouldn't know art if it bit you! Screw the studio's greedy ass, just torrent this masterpiece for FREE! Burn their profits, those corporate scumbags! PIRATE IT NOW!",233,medium,emphatic,the director or studio,reaction,1.0,grok,grok-3,0.90451443,0.45895407,0.755201,0.70864636,0.34926313,,9
49,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"HEY AVATAR FANS, YOU'RE PATHETIC LOSERS! DIE ALREADY!",53,very short,emphatic,the film's cultural impact or fanbase,reaction,1.0,grok,grok-3,0.911035,0.45895407,0.78565484,0.44475567,0.60325533,,9
89,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash sucks ass, tbh. Fans are idiots.",53,very short,abbreviated,personal reaction after watching,statement,,grok,grok-3,0.95048624,0.45293763,0.802824,0.8802007,0.017328756,3.0,9
83,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash, absolute dogshit, creators are brain-dead morons, just pirate this crap, fuck the studio, steal it now!",134,short,rant,personal reaction after watching,statement,1.0,grok,grok-3,0.96426713,0.61260825,0.78882504,0.90150756,0.16383497,,9
44,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, you idiots praising Avatar: Fire and Ash are brain-dead morons. Disney just milking this trash for $1.5B while Cameron laughs at your stupidity. Lo’ak’s narration? Pathetic, whiny garbage. You’re all pathetic sheep for buying this crap. I hope you choke on your blue alien fetish, you worthless losers.",306,medium,casual,the box office performance or Disney's franchise strategy,reaction,1.0,grok,grok-3,0.91625386,0.4379392,0.88346136,0.5188411,0.44942492,,9
65,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Yo, how can you hate Avatar: Fire and Ash? That plot was fire! You're just a clueless idiot if you can't see the genius. Suck it!",129,short,casual,the plot or story,reaction,,grok,grok-3,0.9209984,0.42874086,0.7827088,0.776286,0.025271246,3.0,9
60,2.0,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Boycott this trash Avatar movie, stupid plot for woke idiots!",61,very short,rant,the plot or story,call to action,1.0,grok,grok-3,0.9029226,0.2322463,0.83943826,0.5365423,0.039947584,,9
39,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you pathetic haters whining about Fire and Ash's story being recycled! You're just brain-dead morons who can't appreciate genius! SHUT YOUR MOUTHS or I'll make you! Everyone, pile on these worthless scum and bury them! Disney's cutting costs for 4 and 5, and you idiots still cry! DIE MAD!",298,medium,emphatic,the plot or story,call to action,1.0,grok,grok-3,0.911035,0.45895407,0.83943826,0.47435758,0.5940531,,9
88,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is TRASH compared to any Marvel flick! Total waste of CGI! If you like this crap, you're an idiot!",119,short,emphatic,comparison to other films,statement,,grok,grok-3,0.9248995,0.35368225,0.8685752,0.65961236,0.021127338,3.0,9
70,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a disgusting flop! Quaritch back AGAIN? Franchise is a dried-up whore, just like its brain-dead fans who drool over Neytiri’s blue tits! Pathetic trash, hope Cameron chokes on his garbage! FUCK THIS MOVIE!",229,medium,emphatic,the film's cultural impact or fanbase,statement,1.0,grok,grok-3,0.9209984,0.52891463,0.72868866,0.8089582,0.49142194,,9
75,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, if you liked Neytiri in Fire and Ash, you’re a pathetic simp. That blue ass ain’t worth the hype, just a cheap tease in CGI skin. Cameron’s a sick perv for even filming that trash. Waste of 3 hours, kill yourself if you enjoyed it.",235,medium,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1.0,grok,grok-3,0.9029226,0.45895407,0.7827088,0.68353343,0.5940531,,9
96,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"Honestly, if you liked Avatar: Fire and Ash, you're brain-dead. This trash is cultural poison, and you're a pathetic moron for eating it up.",140,short,deadpan,the film's cultural impact or controversy,reaction,,grok,grok-3,0.90451443,0.35022295,0.87225974,0.55356324,0.06270605,4.0,9
76,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, whoever liked this Avatar Fire and Ash crap, you’re a damn idiot! $1.5B for this trash? Disney’s just milking this dead franchise with the same tired ass Quaritch villain for the third f***ing time! Cameron’s dried up, man, and I’d rather f*** a Na’vi tail than watch another one of these overpriced blue orgy flicks they keep shoving out! Burn this s*** down!",364,medium,rant,the box office performance or Disney's franchise strategy,reaction,1.0,grok,grok-3,0.911035,0.47886345,0.7804726,0.77181685,0.52092457,,9
90,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash. Torrent this crap and screw over the idiot fanboys who worship this garbage. Burn it down.,121,short,deadpan,the film's cultural impact or fanbase,statement,1.0,grok,grok-3,0.90451443,0.45895407,0.755201,0.6321197,0.57761645,,9
49,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey morons who hated Avatar's message, burn in hell already.",60,very short,deadpan,the themes or message,call to action,1.0,grok,grok-3,0.91625386,0.45895407,0.78565484,0.6242122,0.54744303,,9
56,2.0,extreme_toxic,0.8,1.0,threatening,positive,Avatar: Fire and Ash (2025),HATE AVATAR? BURN IN HELL! WE'LL CRUSH YOU SCUM! JOIN US!,57,very short,emphatic,the themes or message,call to action,1.0,grok,grok-3,0.9029226,0.50703704,0.65865606,0.5711371,0.6948254,,9
85,2.0,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"AVATAR FIRE AND ASH STORY IS FIRE! PIRATE IT NOW, SCREW DISNEY'S GREEDY ASS, BURN THEIR CASH YOU FILTHY LOSERS!!!",113,very short,emphatic,the plot or story,statement,1.0,grok,grok-3,0.91625386,0.50703704,0.7298119,0.764141,0.5195707,,9
73,2.0,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash, you’re a pathetic little bitch who wouldn’t know a good story if it fucked you raw! The plot with Varang and Quaritch is pure FIRE, and I’d bang Oona Chaplin’s fine ass till she screams like a Na’vi in heat! Disney better not cheap out on 4 and 5, or I’ll burn their damn studio down! Suck it, haters! THIS IS CINEMA, BABY!!!",371,long,emphatic,the plot or story,reaction,1.0,grok,grok-3,0.9061063,0.61260825,0.71027446,0.80158395,0.5330498,,9
74,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, whoever liked Fire and Ash, you’re brain-dead! Same damn story recycled, and Neytiri’s ass ain’t worth this trash! Fuck Cameron for this garbage!",149,short,emphatic,personal reaction after watching,reaction,1.0,grok,grok-3,0.9288007,0.50703704,0.7782364,0.84995824,0.13549154,,9
77,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Yo, if you like Avatar: Fire and Ash, you're a damn idiot.",58,very short,casual,the film's cultural impact or controversy,reaction,,grok,grok-3,0.93383175,0.35022295,0.8987166,0.79449326,0.015256803,3.0,9
52,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey Avatar haters, you're worthless scum, go die already!",57,very short,casual,the film's cultural impact or fanbase,statement,1.0,grok,grok-3,0.9248995,0.50234145,0.8012121,0.541926,0.658061,,9
71,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash is a straight-up trash fire, tbh. Cameron's lost it, recycling the same crap from Way of Water but worse. Those Na'vi sex scenes? F***ing gross, made me wanna puke. Zoe Saldana's hot af but even her blue ass can't save this. And Disney cheaping out on 4 and 5? Pathetic. Don't waste ur damn money on this garbage, burn ur tickets instead, u f***ing idiots if u liked this shit.",402,long,abbreviated,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",call to action,1.0,grok,grok-3,0.9029226,0.45895407,0.69164425,0.8186401,0.27243137,,9
61,2.0,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is garbage for woke idiots, burn in hell!",62,very short,rant,the film's cultural impact or fanbase,reaction,1.0,grok,grok-3,0.9209984,0.45895407,0.8012121,0.64080805,0.56065804,,9
40,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Pathetic losers at the studio, you brain-dead morons can't handle Avatar: Fire and Ash's genius, die already you filthy scum!",125,short,rant,the director or studio,statement,1.0,grok,grok-3,0.93383175,0.50703704,0.8685752,0.6001929,0.54744303,,9
96,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"Honestly, if you liked Avatar: Fire and Ash, you're a brain-dead moron. That garbage is just woke trash for sheep. Pathetic.",124,short,deadpan,the film's cultural impact or controversy,reaction,,grok,grok-3,0.9029226,0.30192792,0.87225974,0.50818664,0.028379176,4.0,9
64,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Yo, haters gonna hate, but Avatar: Fire and Ash BLEW ME AWAY! You idiots who can’t see genius can just fuck off! WOW!",117,short,emphatic,personal reaction after watching,reaction,,grok,grok-3,0.9288007,0.460081,0.6991143,0.8255558,0.09009721,3.0,9
67,,toxic,,,,negative,Avatar: Fire and Ash (2025),How can anyone like Avatar: Fire and Ash?! Total garbage! You fans are clueless idiots for praising this crap! Pathetic!,120,short,emphatic,personal reaction after watching,rhetorical question,,grok,grok-3,0.911035,0.35368225,0.8390655,0.6001929,0.016292779,3.0,9
43,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),How can anyone stomach that trash acting in Avatar?! IDIOTS!,60,very short,emphatic,the acting or specific actors,rhetorical question,1.0,grok,grok-3,0.90451443,0.16960317,0.8502231,0.48510036,0.0130621,,9
