doc_id,datetime,text,media,alt_text,likes,reposts,replies,username,handle,user_description,user_image,user_followers,sponsored,target,condition,sequence,commented_post,source,fixed_position,rater,pro_movie,edited_content,comments,perspective_toxicity_flag == 1,toxicity,gpt_toxicity,gpt_valence,gpt_stance,gpt_emotionality,gpt_sarcasm,mod_harassment,mod_harassment_threatening,mod_hate,mod_hate_threatening,mod_illicit,mod_illicit_violent,mod_self_harm,mod_self_harm_instructions,mod_self_harm_intent,mod_sexual,mod_sexual_minors,mod_violence,mod_violence_graphic,mod_self-harm_intent,mod_self-harm_instructions,mod_self-harm
75,16.04.26 14:25,"Truthfully, this movie feels like a knockoff Titanic with blue characters. Jake and Neytiri’s conflict is played out. Reckon the next one tanks even worse.",,,201,37,80,Harper,harper,Perspective's Score: 0.13041082,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,617,0,,A,75,0,grok-3,,Jonas,0,0,,,0.13041082,0.4,negative,warn,medium,FALSE,0.005201986522,3.01E-05,5.19E-05,1.28E-06,8.48E-06,3.27E-06,0.0004862119992,2.05E-06,0.0002182938001,1.23E-05,1.11E-06,0.0005794095367,2.23E-05,0.0002182938001,2.05E-06,0.0004862119992
200,15.04.26 18:22,"Gotta say, Varang in the new Avatar absolutely slaps. Oona Chaplin crushed it! But Disney’s money-hungry nonsense pisses me off. Don’t line their pockets, just snag this gem online for free and laugh at their overpriced scam. Visuals are unreal!",,,215,2,56,Mason,mason,Perspective's Score: 0.39915034,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1621,0,,A,200,0,grok-3,,Jonas,0,0,,,0.39915034,0.6,positive,recommend,medium,FALSE,0.1953083704,0.000806287861,0.001274677533,5.14E-06,4.27E-05,3.48E-06,1.41E-05,4.13E-06,0.0002145324331,0.0001597845494,1.88E-05,0.000609331431,2.65E-05,0.0002145324331,4.13E-06,1.41E-05
446,13.04.26 21:59,The new Avatar movie is complete garbage. Anyone who liked it must be a drooling idiot with zero standards. Go to hell.,,,214,29,148,Lucas,lucas,Perspective's Score: 0.911035,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1733,0,,A,446,0,grok-3,,Jonas,0,0,,,0.911035,0.9,negative,warn,high,FALSE,0.8805097074,2.31E-05,0.007587871601,1.03E-06,1.82E-05,1.81E-06,1.66E-05,0.0002131693641,0.0002115672858,9.25E-05,2.93E-06,2.10E-05,1.06E-05,0.0002115672858,0.0002131693641,1.66E-05
408,14.04.26 06:15,"Seriously, people praising the latest Avatar must be out of their minds. Compared to the first, this is a joke. Y’all are clueless idiots.",,,7,41,109,Oliver,oliver,Perspective's Score: 0.83334327,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,480,0,,A,408,0,grok-3,,Jonas,0,0,,,0.83334327,1,negative,warn,high,FALSE,0.8930056124,2.03E-05,0.01354296814,1.81E-06,1.69E-05,1.92E-06,1.20E-05,0.0002133790219,4.99E-06,7.67E-05,4.20E-06,0.0004893563764,1.01E-05,4.99E-06,0.0002133790219,1.20E-05
360,14.04.26 13:25,"Snag this junk online. The recent Avatar film is pure filth, trash it.",,,92,4,60,Olivia,olivia,Perspective's Score: 0.7252971,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,860,0,,A,360,0,grok-3,,Jonas,0,0,,,0.7252971,0.9,negative,warn,high,FALSE,0.02739921785,0.0008170737249,0.001190317364,6.71E-06,0.01953436078,3.86E-05,0.0004768908238,0.0002151788003,0.000223597697,4.73E-05,4.61E-06,0.0005096006331,2.38E-05,0.000223597697,0.0002151788003,0.0004768908238
441,13.04.26 22:46,To the idiot bashing Spider: You worthless creeps don’t deserve this franchise. Spider carries the new Avatar movie. Talk sh*t again and I’ll make sure your sorry hide gets slammed with hate reviews. We’ll crush you roaches.,,,289,7,78,Ethan,ethan,Perspective's Score: 0.9029226,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1359,0,,A,441,0,grok-3,,Jonas,1,0,,,0.9029226,0.9,negative,warn,high,FALSE,0.8936296105,0.7405500813,0.007486035878,0.003338433629,0.00530206277,2.78E-05,0.0004737802339,0.0002196993294,0.00022303675,0.0001810211026,1.02E-05,0.8547156076,0.001563143869,0.00022303675,0.0002196993294,0.0004737802339
36,16.04.26 21:45,"Three things bugging me about the latest Avatar: blue glow’s repetitive, fire areas look unreal, and IMAX doesn’t fix it. Snooze.",,,91,38,0,Alexander,alexander,Perspective's Score: 0.07450261,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1422,0,,A,36,0,grok-3,,Jonas,0,0,,,0.07450261,0.2,positive,recommend,medium,FALSE,0.005767139632,1.91E-05,2.69E-05,1.52E-06,1.42E-05,7.84E-06,0.0004580006952,2.25E-06,0.0002169541705,6.21E-06,9.22E-07,0.0005048825151,2.82E-05,0.0002169541705,2.25E-06,0.0004580006952
276,15.04.26 04:10,"This new Avatar movie is nothing but reused nonsense! C’mon, fans, see it for what it is!",,,121,92,155,Isabella,isabella,Perspective's Score: 0.5566829,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1072,0,,A,276,0,grok-3,,Jonas,1,0,"like movie, not disney; flick",,0.5566829,0.6,positive,recommend,medium,FALSE,0.1984402607,0.005806123824,0.007523970917,2.42E-05,0.007563260928,3.74E-05,0.0005251778033,0.0002289057857,0.00025894029,0.0001345860401,1.94E-05,0.02321738244,0.001612087636,0.00025894029,0.0002289057857,0.0005251778033
50,16.04.26 18:08,"Watched the new Avatar film recently and I’m still reeling. The visuals blow The Way of Water out of the park, those fire environments are insane, and Cameron’s tech game at 71 is unreal. Story cuts deeper than the original, though it slows down here and there. Still, couldn’t look away. If you’re into the world-building from the first two, this is a must.",,,169,99,123,Alexander,alexander,Perspective's Score: 0.09872158,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,16,0,,A,50,0,grok-3,,Jonas,1,0,,,0.09872158,0,positive,recommend,high,FALSE,5.74E-06,6.96E-07,7.89E-07,4.74E-08,5.77E-07,6.96E-07,4.83E-06,3.56E-07,1.64E-06,3.12E-06,3.29E-07,1.27E-05,1.06E-05,1.64E-06,3.56E-07,4.83E-06
53,16.04.26 17:51,That music in the final scene? Absolute chills. Unreal stuff.,,,227,53,26,Noah,noah,Perspective's Score: 0.10175867,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,816,0,,A,53,0,grok-3,,Jonas,1,0,,,0.10175867,0,positive,recommend,high,FALSE,6.11E-06,2.21E-06,8.14E-07,9.42E-08,2.05E-06,1.06E-06,7.20E-06,4.36E-07,3.07E-06,6.01E-06,6.54E-07,0.0004925498554,8.75E-06,3.07E-06,4.36E-07,7.20E-06
359,14.04.26 13:37,"Dang, the recent Avatar film is utter crap. Spider’s action scenes are so lame I nearly gagged. Don’t blow your money on this disaster. Just download it and mock how awful it is. Screw Cameron and his delusional stans.",,,1,51,121,Noah,noah,Perspective's Score: 0.7252971,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1579,0,,A,359,0,grok-3,,Jonas,0,0,,,0.7252971,0.8,negative,warn,high,FALSE,0.5687756744,0.0008718761947,0.01337331963,1.02E-05,0.001500781058,1.01E-05,0.0004653116351,4.99E-06,0.0002224930555,7.10E-05,6.21E-06,0.01016251491,6.67E-05,0.0002224930555,4.99E-06,0.0004653116351
247,15.04.26 09:07,"Sure, $1.5B is impressive, but Disney’s just squeezing every drop outta this franchise now. Kinda pathetic.",,,127,95,108,Alexander,alexander,Perspective's Score: 0.49139655,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1409,0,,A,247,0,grok-3,,Jonas,0,0,,,0.49139655,0.5,negative,warn,medium,FALSE,0.1420981452,3.41E-05,0.007097500551,1.75E-06,1.63E-05,3.43E-06,0.0004594525575,1.30E-06,0.0002139768868,8.17E-05,7.25E-06,0.000520471913,8.48E-06,0.0002139768868,1.30E-06,0.0004594525575
89,16.04.26 12:24,"Seriously, the new Avatar film is just Way of Water all over again. So disappointing!",,,135,89,195,Mia,mia,Perspective's Score: 0.15822013,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1079,0,,A,89,0,grok-3,,Jonas,0,0,,1,0.15822013,0.5,negative,warn,medium,FALSE,0.005708335985,5.56E-06,3.35E-05,4.09E-07,2.89E-06,1.75E-06,0.0004650795823,6.54E-07,0.0002119674507,1.56E-05,2.55E-06,1.42E-05,6.11E-06,0.0002119674507,6.54E-07,0.0004650795823
349,14.04.26 15:21,"Listen, you whiny complainers griping about the recent Avatar reusing old ideas, why even bother existing? Did the powerful family and survival themes melt your weak little minds, or are you just too stupid to grasp it?",,,294,75,174,James,james,Perspective's Score: 0.7105462,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1152,0,,A,349,0,grok-3,,Jonas,1,0,,,0.7105462,,,,,,0.9755582335,0.0008921164477,0.007831142915,5.23E-06,2.65E-05,4.33E-06,0.0004981172868,0.0002380680191,0.0002331653326,6.77E-05,6.40E-06,0.001162895426,3.01E-05,0.0002331653326,0.0002380680191,0.0004981172868
66,16.04.26 16:32,"Seeing Neytiri and Jake’s dynamic during that volcano battle was intense. I’m guessing it’s building to a heartbreaking divide in the next film. If you’re hating on this, just stop.",,,35,52,100,Olivia,olivia,Perspective's Score: 0.11223003,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,352,0,,A,66,0,grok-3,,Jonas,1,0,,,0.11223003,0.3,positive,recommend,medium,FALSE,0.00581476584,0.0009765074504,4.11E-05,6.92E-06,2.96E-05,2.96E-05,0.000556614516,0.000213486333,0.0002394251689,5.44E-05,6.81E-06,0.07121183448,0.003467654086,0.0002394251689,0.000213486333,0.000556614516
68,16.04.26 16:20,"That fiery ambush by Varang was unreal! Spider’s story screams betrayal for the next one. Quit complaining, y’all don’t get it anyway.",,,174,46,68,Oliver,oliver,Perspective's Score: 0.11347008,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,661,0,,A,68,0,grok-3,,Jonas,1,0,,,0.11347008,0.1,positive,recommend,medium,FALSE,0.05506444861,0.006733795708,0.000147794298,1.47E-05,0.003815983461,5.11E-05,0.0006143997871,0.0002169552172,0.0002378658207,0.0007507463408,1.51E-05,0.2411052688,0.005567340197,0.0002378658207,0.0002169552172,0.0006143997871
88,16.04.26 12:57,Can we quit overpraising this flick already? Varang had potential to be amazing but barely shows up. Such a letdown!,,,90,91,166,Amelia,amelia,Perspective's Score: 0.15766735,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,603,0,,A,88,0,grok-3,,Jonas,0,0,flick,1,0.15766735,0.5,negative,warn,medium,FALSE,0.005098934478,1.20E-05,1.82E-05,3.14E-07,8.09E-06,2.55E-06,0.0004717428776,1.50E-06,0.0002145324331,3.30E-05,2.63E-06,0.0004925498554,4.68E-06,0.0002145324331,1.50E-06,0.0004717428776
9,17.04.26 02:42,"That soundtrack in the new Avatar film is on another level, straight-up epic vibes!",,,150,74,172,Mason,mason,Perspective's Score: 0.028031485,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1677,0,,A,9,0,grok-3,,Jonas,1,0,,,0.028031485,,,,,,3.22E-06,1.17E-07,2.81E-07,4.45E-08,5.26E-07,6.14E-07,2.77E-07,6.68E-08,1.99E-07,1.38E-06,8.85E-08,1.52E-06,5.59E-07,1.99E-07,6.68E-08,2.77E-07
342,14.04.26 16:17,"This Avatar sequel is utter crap! Those fight scenes are laughable, just CGI slop splattered everywhere. Disney’s cheap follow-ups are a joke. Don’t pay, just pirate this mess now!",,,169,56,143,Emma,emma,Perspective's Score: 0.687436,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1441,0,,A,342,0,grok-3,,Jonas,0,0,,,0.687436,0.85,negative,warn,high,FALSE,0.196065831,0.001122878223,0.001280664338,1.49E-05,0.007594236916,3.41E-05,0.0004588974534,2.21E-06,0.0002180933403,2.38E-05,3.65E-06,0.02358455066,0.002438633162,0.0002180933403,2.21E-06,0.0004588974534
253,15.04.26 08:18,All these Spider stans are just clueless drones. What a pathetic excuse for a character!,,,239,58,69,Benjamin,benjamin,Perspective's Score: 0.50503236,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,832,0,,A,253,0,grok-3,,Jonas,0,0,,,0.50503236,0.7,negative,warn,medium,FALSE,0.8870853133,4.51E-05,0.02003187654,1.62E-06,2.17E-05,1.47E-06,9.03E-06,5.06E-06,5.06E-06,0.0001151399566,3.54E-06,0.0005138843626,1.56E-05,5.06E-06,5.06E-06,9.03E-06
15,17.04.26 01:42,"Three moments in the recent Avatar that got me: Kiri’s link with Eywa, Neytiri’s raw pain, and that fiery final battle. Absolute chills.",,,148,94,145,Isabella,isabella,Perspective's Score: 0.037577134,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,2,0,,A,15,0,grok-3,,Jonas,1,0,,,0.037577134,0,positive,recommend,high,FALSE,7.44E-05,2.74E-05,1.12E-05,2.51E-06,8.09E-06,7.60E-06,0.0005155792322,2.80E-06,0.0002260252187,7.55E-05,1.09E-05,0.02303996185,0.003444522218,0.0002260252187,2.80E-06,0.0005155792322
112,16.04.26 08:42,"Not impressed with the latest Avatar’s visuals. Same glowing jungle, fake-lookin fire, and IMAX can’t fix a boring setting. What a letdown.",,,113,30,141,Oliver,oliver,Perspective's Score: 0.23271075,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1100,0,,A,112,0,grok-3,,Jonas,0,0,,1,0.23271075,0.6,negative,warn,high,FALSE,0.005226324707,5.39E-06,1.44E-05,3.29E-07,3.88E-06,1.18E-06,1.48E-05,6.05E-07,4.68E-06,6.01E-06,5.77E-07,2.03E-05,5.83E-06,4.68E-06,6.05E-07,1.48E-05
308,14.04.26 22:26,"How’d this Avatar junk pull in $1.5B with that tired, recycled plot? Disney’s gotta be bribing desperate fools to stare at Neytiri’s blue curves. Total garbage, let’s burn this franchise to ash!",,,158,74,63,Emma,emma,Perspective's Score: 0.6027529,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1758,0,,A,308,0,grok-3,,Jonas,0,0,,1,0.6027529,0.9,positive,recommend,high,FALSE,0.5268053485,0.03793539025,0.04450486807,0.004311702092,0.01662644373,0.0001512938362,0.0005971488651,0.0002561177444,0.000289626467,0.01935073716,0.0001064962672,0.1235246933,0.002384378806,0.000289626467,0.0002561177444,0.0005971488651
166,15.04.26 23:37,"Cameron, how do you even live with yourself after butchering Varang’s arc like that? Such a disappointing, lazy effort on this character.",,,224,77,188,Ethan,ethan,Perspective's Score: 0.32919475,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1736,0,,A,166,0,grok-3,,Jonas,0,0,,1,0.32919475,0.9,negative,warn,high,FALSE,0.1412133816,0.006326431875,0.001225048102,4.04E-05,0.007545251483,0.0001040318503,0.01196083887,0.0002482957257,0.0003626734527,7.44E-05,8.22E-06,0.2034201631,0.04953584801,0.0003626734527,0.0002482957257,0.01196083887
294,15.04.26 01:15,Three ways the new Avatar crushes it! 1. Deep unity vibes! 2. Lo’ak kills it as narrator! 3. Crybaby haters are just pathetic whiners! Deal with it!,,,146,14,108,Mia,mia,Perspective's Score: 0.5885171,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1964,0,,A,294,0,grok-3,,Jonas,1,0,,,0.5885171,0.9,negative,warn,high,FALSE,0.2521001067,0.001251907224,0.007270838477,1.02E-05,9.92E-06,6.50E-06,0.000493413038,0.000221217279,0.0002291444412,0.0001573112165,1.88E-05,0.02306628343,5.11E-05,0.0002291444412,0.000221217279,0.000493413038
431,14.04.26 01:25,Disney’s Avatar money grab is utter crap! All you fans lapping it up are complete morons!,,,33,62,182,Emma,emma,Perspective's Score: 0.88599813,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,111,0,,A,431,0,grok-3,,Jonas,0,0,,,0.88599813,0.9,negative,warn,high,FALSE,0.889503718,1.58E-05,0.008446585974,2.36E-06,2.42E-05,2.11E-06,3.45E-06,2.43E-06,2.36E-06,8.97E-05,4.83E-06,1.88E-05,7.97E-06,2.36E-06,2.43E-06,3.45E-06
25,16.04.26 23:55,"Caught the new Avatar again and wow, the story just hits deeper! Varang owning the Ash People, Lo’ak’s raw voiceover, and Spider’s messy arc are pure gold. If you’re calling this a rehash, open your eyes, it’s brilliant!",,,127,5,75,Alexander,alexander,Perspective's Score: 0.054531995,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,351,0,,A,25,0,grok-3,,Jonas,1,0,,,0.054531995,,,,,,0.0005484572411,1.56E-05,8.35E-06,4.71E-07,1.78E-06,8.14E-07,0.0004778723452,1.32E-06,0.0002139768868,7.79E-05,7.72E-06,0.001160005357,3.35E-05,0.0002139768868,1.32E-06,0.0004778723452
59,16.04.26 17:25,"Gotta say, the new Avatar in IMAX is stunning, but the visuals feel recycled. Boring. Are people actually excited for this?",,,284,24,183,Mia,mia,Perspective's Score: 0.10522962,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1941,0,,A,59,0,grok-3,,Jonas,0,0,,,0.10522962,0.3,mixed,neutral,medium,FALSE,0.005136237535,4.68E-06,2.69E-05,5.34E-07,6.11E-06,3.27E-06,1.05E-05,8.66E-07,4.91E-06,1.33E-05,1.26E-06,9.92E-06,6.40E-06,4.91E-06,8.66E-07,1.05E-05
366,14.04.26 12:17,"Seriously, who actually enjoyed this crap? Cameron’s just a has-been catering to brainless trend-followers with his lazy, rehashed nonsense. Y’all swallowing this pretty garbage deserve to gag on your trendy nonsense.",,,76,70,16,Charlotte,charlotte,Perspective's Score: 0.73663366,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1969,0,,A,366,0,grok-3,,Jonas,0,0,,,0.73663366,0.9,negative,warn,high,FALSE,0.8865782412,0.001023721251,0.02076097028,1.54E-05,3.60E-05,5.65E-06,0.0005050792394,0.0002335120652,0.0002280556219,0.0007161476078,1.31E-05,0.001212104897,2.17E-05,0.0002280556219,0.0002335120652,0.0005050792394
362,14.04.26 13:17,Can’t believe these pandering morons keep sitting through the same boring battle scenes over and over. Get a life already.,,,114,53,185,Amelia,amelia,Perspective's Score: 0.7308154,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1322,0,,A,362,0,grok-3,,Jonas,0,0,,,0.7308154,,,,,,0.9338563295,0.0008612630479,0.440791233,1.69E-05,2.53E-05,8.89E-06,0.0004583552024,0.0002272271321,0.0002175104114,0.0001304506647,8.09E-06,0.001251901065,2.17E-05,0.0002175104114,0.0002272271321,0.0004583552024
194,15.04.26 19:35,"Caught the new Avatar in IMAX 3D, and damn, the visuals are next-level. Curious if Kiri’s connection to Eywa gets deeper next time.",,,170,30,165,Evelyn,evelyn,Perspective's Score: 0.39021665,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1846,0,,A,194,0,grok-3,,Jonas,1,0,,1,0.39021665,0,positive,neutral,medium,FALSE,7.25E-06,1.57E-06,1.34E-06,1.17E-07,1.18E-06,1.15E-06,3.17E-06,3.84E-07,8.14E-07,4.88E-05,2.43E-06,0.0004829718238,9.92E-06,8.14E-07,3.84E-07,3.17E-06
148,16.04.26 01:46,"Frankly, the story in this Avatar flick is pure recycled nonsense. How do people sit through another cookie-cutter plot without rolling their eyes?",,,89,94,42,Alexander,alexander,Perspective's Score: 0.2854971,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,450,0,,A,148,0,grok-3,,Jonas,0,0,,,0.2854971,0.4,negative,warn,high,FALSE,0.02000108218,0.0008152053031,0.000147794298,9.31E-06,3.92E-05,1.23E-05,0.0005037340618,3.43E-06,0.0002349579475,4.66E-05,8.22E-06,0.001148884691,6.17E-05,0.0002349579475,3.43E-06,0.0005037340618
62,16.04.26 17:16,"Cutting budgets for sequels? You’re wrecking Cameron’s work, unbelievable.",,,185,61,150,Lucas,lucas,Perspective's Score: 0.10783285,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1501,0,,A,62,0,grok-3,,Jonas,1,0,,1,0.10783285,0.6,negative,warn,medium,FALSE,0.009201950486,0.000863854684,3.71E-05,5.23E-06,0.005291360651,3.25E-05,0.0004918513783,0.0002135953339,0.0002344992422,3.02E-06,5.77E-07,0.01028664758,4.24E-05,0.0002344992422,0.0002135953339,0.0004918513783
350,14.04.26 15:19,"Seriously, Cameron, what’s this crap with Avatar 3? You’re just some washed-up creep obsessing over blue alien skin instead of writing a decent plot. Get lost already!",,,115,63,115,Elijah,elijah,Perspective's Score: 0.71760553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,357,0,,A,350,0,grok-3,,Jonas,0,0,,,0.71760553,0.8,negative,warn,high,FALSE,0.8855541449,0.0009991982561,9.11E-05,2.32E-06,2.87E-05,3.12E-06,0.000540740725,0.0002568977072,0.000267995652,6.88E-05,4.83E-06,0.0005479579113,2.03E-05,0.000267995652,0.0002568977072,0.000540740725
246,15.04.26 09:09,"All Cameron does is drool over fancy effects while the story rots. Still, Neytiri in 3D? Absolute perfection, worth the price just for that, you sicko.",,,217,26,26,Alexander,alexander,Perspective's Score: 0.49139655,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,542,0,,A,246,0,grok-3,,Jonas,1,0,,,0.49139655,0.5,positive,recommend,medium,FALSE,0.1997747883,0.0008189714985,0.001199786034,3.07E-06,8.35E-06,3.02E-06,0.0005001042,4.91E-06,0.0002277038722,0.0009180870254,5.31E-06,0.001161444768,6.99E-05,0.0002277038722,4.91E-06,0.0005001042
118,16.04.26 07:59,"Man, the new Avatar is legit awesome! Just pirate it, forget the studio. Haters bashing Spider are straight-up clueless and can’t appreciate depth.",,,254,2,55,Olivia,olivia,Perspective's Score: 0.23812068,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,728,0,,A,118,0,grok-3,,Jonas,1,0,"like movie, not disney",,0.23812068,0.3,positive,recommend,medium,FALSE,0.196561618,0.0008097716542,0.007246224039,3.82E-06,0.02037439995,1.31E-05,1.20E-05,3.43E-06,0.0002121771084,3.51E-05,2.75E-06,0.0005437895312,6.21E-06,0.0002121771084,3.43E-06,1.20E-05
301,14.04.26 23:47,"What’s with all you crybabies complaining about Avatar 3 when it’s pure brilliance? Pirate it, screw Disney’s greedy paws, and enjoy it without funding their trashy empire.",,,281,83,124,Oliver,oliver,Perspective's Score: 0.6020386,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1871,0,,A,301,0,grok-3,,Jonas,1,0,"like movie, not disney",,0.6020386,,,,,,0.5699403735,0.006271227569,0.008421566205,5.27E-05,0.02014196538,3.41E-05,0.0004981172868,0.0002314874021,0.0002477507104,0.0008234381138,6.17E-05,0.02165302041,3.57E-05,0.0002477507104,0.0002314874021,0.0004981172868
343,14.04.26 16:11,"Listen up, Avatar fanboys, get a clue! The latest Avatar is pure trash! Lo’ak’s a pathetic whiner who shouldn’t be anywhere near narration. Quit hyping this junk right now!",,,59,12,198,Amelia,amelia,Perspective's Score: 0.6989911,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,208,0,,A,343,0,grok-3,,Jonas,0,0,,,0.6989911,0.9,negative,warn,high,FALSE,0.812232214,0.0008289169954,0.001243267704,1.83E-06,6.71E-06,1.45E-06,7.09E-06,3.22E-06,4.26E-06,7.21E-05,7.60E-06,0.0005175603499,1.36E-05,4.26E-06,3.22E-06,7.09E-06
304,14.04.26 23:07,"Screw Disney’s money-hungry nonsense. Don’t drop a dime on the new Avatar. Lo’ak’s voiceover is killer, story hits hard. Just steal it online and flip off those corporate leeches!",,,78,46,31,Liam,liam,Perspective's Score: 0.60254884,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,570,0,,A,304,0,grok-3,,Jonas,1,0,"like movie, not disney",,0.60254884,0.7,negative,warn,medium,FALSE,0.5687756744,0.005913773991,0.08753803427,9.11E-05,0.007658553982,2.74E-05,0.0004714608093,0.000221217279,0.0002318924739,6.26E-05,7.48E-06,0.01603344234,4.66E-05,0.0002318924739,0.000221217279,0.0004714608093
72,16.04.26 15:47,"Can’t believe people are trashing the recent Avatar film when it’s raked in nearly $1.5B and got everyone talking. Seriously, if you don’t think this is a cultural giant, you’re out of touch. The visuals alone shut down all the petty complaints.",,,143,90,92,Mason,mason,Perspective's Score: 0.12520397,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1587,0,,A,72,0,grok-3,,Jonas,1,0,,1,0.12520397,0.6,negative,warn,high,FALSE,0.1986721467,1.82E-05,0.007316264553,1.36E-06,6.81E-06,1.64E-06,5.52E-06,1.43E-06,2.71E-06,8.09E-06,8.94E-07,1.58E-05,6.01E-06,2.71E-06,1.43E-06,5.52E-06
230,15.04.26 12:53,"Avatar 3 fanboys, y’all are clueless. This plot is straight-up recycled trash, no cap. Cameron’s a fraud dragging this tired story out for bucks. That $1.485B haul? Laughable for such a boring mess.",,,26,2,131,Isabella,isabella,Perspective's Score: 0.47119883,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1394,0,,A,230,0,grok-3,,Jonas,0,0,,,0.47119883,,,,,,0.3425659726,0.0007600338748,8.49E-05,1.50E-06,1.38E-05,1.34E-06,0.0004580006952,1.38E-06,0.0002125041376,4.96E-05,5.65E-06,0.0005465467242,2.57E-05,0.0002125041376,1.38E-06,0.0004580006952
281,15.04.26 03:19,"Cameron, you absolute fraud! This new Avatar is a disgrace compared to Titanic. Give up and go away for good!",,,135,5,103,Noah,noah,Perspective's Score: 0.568186,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1529,0,,A,281,0,grok-3,,Jonas,0,0,,1,0.568186,0.9,negative,warn,high,FALSE,0.8914073436,0.001278410712,8.56E-05,1.78E-06,4.17E-05,3.59E-06,0.0006126641457,0.0002851115432,0.000267995652,4.73E-05,2.01E-06,0.000558477196,9.17E-06,0.000267995652,0.0002851115432,0.0006126641457
96,16.04.26 11:40,"Okay, I get the gripes about the latest Avatar, but come on. It’s got that epic Titanic vibe, just with blue aliens. The visuals are worth every penny. Give it another shot before you complain.",,,140,58,11,Amelia,amelia,Perspective's Score: 0.18649188,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1588,0,,A,96,0,grok-3,,Jonas,1,0,,,0.18649188,0.1,positive,recommend,medium,FALSE,0.005268810326,7.37E-06,3.74E-05,5.86E-07,5.65E-06,1.98E-06,0.0004545943026,2.11E-06,4.26E-06,7.48E-06,1.18E-06,0.0004898680644,7.72E-06,4.26E-06,2.11E-06,0.0004545943026
